"individual","call.id","call.dur","nnotes","min5","min95","minbw","maxbw","mean5","mean95","max5","max95","meanbw","mindurnote","maxdurnote","noterate","note1dur","note1minfreq","note1maxfreq","note2dur","note2minfreq","note2maxfreq","range.bw","rest.dur","lastnotedur","lastnoteminfreq","lastnotemaxfreq","site","Site"
"ICGG12","ICGG12_45.4",1.08781082000002,2,635.229,968.994,301.465,333.765,726.7455,1044.3605,818.262,1119.727,317.615,0.1633,0.4082,1.8385549796241,0.1633,818.262,1119.727,0.4082,635.229,968.994,32.3,0.516310820000016,0.4082,635.229,968.994,"IC","IC"
"ICGG12","ICGG12_45.5",0.858798015999923,2,775.195,1108.96,301.465,344.531,791.345,1114.3435,807.495,1119.727,322.998,0.1633,0.2449,2.3288363069532,0.1633,807.495,1108.96,0.2449,775.195,1119.727,43.066,0.450598015999923,0.2449,775.195,1119.727,"IC","IC"
"ICGG12","ICGG12_45.6",1.91798223499995,4,613.696,861.328,204.565,387.598,637.92075,915.16125,667.529,1022.827,277.24,0.1905,0.4626,2.08552505180013,0.1905,635.229,1022.827,0.4626,667.529,872.095,183.033,0.530182234999954,0.3537,613.696,861.328,"IC","IC"
"ICGG13","ICGG13_46.1",1.803852139,3,549.097,678.296,129.199,204.565,656.762666666667,814.673,753.662,958.228,157.91,0.1088,0.2993,1.66310748821303,0.1088,753.662,958.228,0.1088,549.097,678.296,75.366,1.286952139,0.2993,667.529,807.495,"IC","IC"
"ICGG13","ICGG13_46.2",1.25389721800001,2,613.696,947.461,333.765,516.797,640.6125,1065.8935,667.529,1184.326,425.281,0.1905,0.4898,1.59502706544803,0.1905,667.529,1184.326,0.4898,613.696,947.461,183.032,0.573597218000006,0.4898,613.696,947.461,"IC","IC"
"ICGG13","ICGG13_46.3",1.12190803799999,2,699.829,904.395,204.565,430.664,710.5955,1028.2105,721.362,1152.026,317.6145,0.1633,0.5442,1.78267730710387,0.1633,721.362,1152.026,0.5442,699.829,904.395,226.099,0.414408037999987,0.5442,699.829,904.395,"IC","IC"
"ICGG13","ICGG13_46.4",0.791935085999995,2,689.062,818.262,129.199,419.897,710.5955,985.144,732.129,1152.026,274.548,0.0816,0.381,2.52545951727161,0.0816,732.129,1152.026,0.381,689.062,818.262,290.698,0.329335085999995,0.381,689.062,818.262,"IC","IC"
"ICGG13","ICGG13_46.5",0.967920660000004,2,667.529,990.527,312.231,484.497,672.9125,1071.2765,678.296,1152.026,398.364,0.1633,0.381,2.06628506100902,0.1633,667.529,1152.026,0.381,678.296,990.527,172.266,0.423620660000004,0.381,678.296,990.527,"IC","IC"
"ICGG13","ICGG13_46.6",0.967920660000004,2,656.763,861.328,204.565,387.598,678.296,974.3775,699.829,1087.427,296.0815,0.0816,0.6259,2.06628506100902,0.0816,699.829,1087.427,0.6259,656.763,861.328,183.033,0.260420660000004,0.6259,656.763,861.328,"IC","IC"
"ICGG13","ICGG13_46.7",1.23189902199999,3,559.863,818.262,118.433,290.698,674.707,886.450333333333,764.429,990.527,211.743333333333,0.1088,0.3537,2.4352645358298,0.1088,559.863,850.562,0.1088,764.429,990.527,172.265,0.660599021999993,0.3537,699.829,818.262,"IC","IC"
"ICGG13","ICGG13_46.8",0.923924266999961,2,689.062,872.095,172.266,183.032,721.362,899.0115,753.662,925.928,177.649,0.0816,0.3265,2.16467958623289,0.0816,753.662,925.928,0.3265,689.062,872.095,10.766,0.515824266999961,0.3265,689.062,872.095,"IC","IC"
"ICGG13","ICGG13_46.9",0.879927872999986,2,656.763,882.861,226.099,290.698,721.3625,979.7605,785.962,1076.66,258.3985,0.1633,0.381,2.2729135664055,0.1633,785.962,1076.66,0.381,656.763,882.861,64.599,0.335627872999986,0.381,656.763,882.861,"IC","IC"
"ICGG13","ICGG13_46.10",1.82585033599997,3,581.396,753.662,150.732,462.964,635.229333333333,897.217,678.296,1141.26,261.987333333333,0.1088,0.4354,1.64307004843142,0.1088,678.296,1141.26,0.1633,645.996,796.729,312.232,1.11835033599997,0.4354,581.396,753.662,"IC","IC"
"ICGG13","ICGG13_46.11",1.23189902199999,3,645.996,904.395,258.398,516.797,685.473666666667,1030.005,742.896,1184.326,344.531,0.0816,0.4626,2.4352645358298,0.1633,667.529,1184.326,0.0816,742.896,1001.294,258.399,0.524399021999993,0.4626,645.996,904.395,"IC","IC"
"ICGG13","ICGG13_46.12",1.12190803800002,3,645.996,764.429,118.433,409.131,671.118,915.161333333333,689.062,1087.427,244.043,0.1905,0.2449,2.67401596065573,0.1905,678.296,1087.427,0.2449,689.062,893.628,290.698,0.468808038000015,0.2177,645.996,764.429,"IC","IC"
"ICGG13","ICGG13_46.13",0.923924267000075,3,710.596,990.527,258.398,366.064,732.129,1033.59366666667,753.662,1098.193,301.464666666667,0.0816,0.1633,3.24701937934893,0.1088,732.129,1098.193,0.0816,753.662,1012.061,107.666,0.570224267000075,0.1633,710.596,990.527,"IC","IC"
"ICGG13","ICGG13_46.14",0.593951314999913,2,753.662,1044.36,269.165,376.831,764.4285,1087.4265,775.195,1130.493,322.998,0.0816,0.0816,3.36727935352798,0.0816,753.662,1130.493,0.0816,775.195,1044.36,107.666,0.430751314999913,0.0816,775.195,1044.36,"IC","IC"
"ICGG13","ICGG13_46.15",0.989918857000021,3,613.696,936.694,172.266,559.863,696.24,1019.23833333333,775.195,1173.56,322.998,0.1088,0.1361,3.03055142225656,0.1361,613.696,1173.56,0.1088,775.195,947.461,387.597,0.636218857000021,0.1088,699.829,936.694,"IC","IC"
"ICGG13","ICGG13_46.16",1.34189000699996,3,656.763,829.028,139.966,484.497,714.184666666667,1015.64933333333,796.729,1141.26,301.465,0.1361,0.4082,2.23565268714315,0.1633,656.763,1141.26,0.1361,796.729,1076.66,344.531,0.634290006999961,0.4082,689.062,829.028,"IC","IC"
"ICGG13","ICGG13_46.17",1.40788459600003,4,667.529,807.495,139.966,419.897,707.904,1006.67725,753.662,1173.56,298.773,0.0816,0.2177,2.84114195962118,0.0816,753.662,1173.56,0.1633,699.829,1098.193,279.931,0.863684596000031,0.2177,667.529,807.495,"IC","IC"
"ICGG13","ICGG13_46.18",0.637947707999956,2,635.229,925.928,215.332,484.497,672.9125,1022.8275,710.596,1119.727,349.9145,0.1088,0.2177,3.13505319467366,0.1088,635.229,1119.727,0.2177,710.596,925.928,269.165,0.311447707999956,0.2177,710.596,925.928,"IC","IC"
"ICGG13","ICGG13_46.19",1.53987377699991,4,624.463,775.195,150.732,462.964,667.5295,960.91925,710.596,1119.727,293.38975,0.0816,0.1633,2.59761550572871,0.1633,656.763,1119.727,0.1633,710.596,1033.594,312.232,1.02287377699991,0.0816,624.463,775.195,"IC","IC"
"ICGG13","ICGG13_46.20",1.75985574499998,4,667.529,818.262,139.966,516.797,683.67925,987.83575,710.596,1184.326,304.15675,0.1088,0.2449,2.27291356769702,0.1088,667.529,1184.326,0.1361,710.596,1044.36,376.831,1.13395574499998,0.2449,678.296,818.262,"IC","IC"
"ICGG13","ICGG13_46.21",0.681944101999989,2,710.596,1076.66,366.064,376.831,732.129,1103.5765,753.662,1130.493,371.4475,0.1361,0.1633,2.93279169675997,0.1361,753.662,1130.493,0.1633,710.596,1076.66,10.767,0.382544101999989,0.1633,710.596,1076.66,"IC","IC"
"ICGG13","ICGG13_47.1",1.62743463200002,3,559.863,764.429,204.565,441.431,645.995666666667,961.816333333333,689.062,1130.493,315.820333333333,0.1088,0.2993,1.84339201158155,0.1088,689.062,1130.493,0.2993,689.062,990.527,236.866,0.920034632000018,0.2993,559.863,764.429,"IC","IC"
"ICGG13","ICGG13_47.2",1.712455452,4,592.163,764.429,172.266,441.431,632.5375,907.08625,667.529,1108.96,274.5485,0.0544,0.3537,2.3358271862362,0.1088,667.529,1108.96,0.3537,635.229,947.461,269.165,1.032255452,0.0544,635.229,807.495,"IC","IC"
"ICGG13","ICGG13_47.3",1.19186899499999,4,581.396,732.129,139.966,430.664,659.454,890.93625,689.062,1119.727,231.48175,0.0816,0.1361,3.35607354229399,0.1361,689.062,1119.727,0.0816,678.296,882.861,290.698,0.701968994999993,0.1361,581.396,732.129,"IC","IC"
"ICGG13","ICGG13_47.4",1.47956151099999,4,624.463,764.429,129.199,452.197,659.45425,877.478,699.829,1152.026,218.0235,0.0816,0.2721,2.70350368691095,0.1633,699.829,1152.026,0.2177,678.296,807.495,322.998,0.744861510999986,0.2721,635.229,785.962,"IC","IC"
"ICGG13","ICGG13_47.5",0.794579329999976,2,592.163,807.495,215.332,387.598,640.6125,942.0775,689.062,1076.66,301.465,0.1361,0.2449,2.51705515672055,0.1361,689.062,1076.66,0.2449,592.163,807.495,172.266,0.413579329999976,0.2449,592.163,807.495,"IC","IC"
"ICGG13","ICGG13_47.6",1.28776650100002,4,656.763,861.328,204.565,312.231,718.671,971.68575,796.729,1076.66,253.01475,0.1088,0.2449,3.10615317054278,0.1088,764.429,1076.66,0.1088,796.729,1033.594,107.666,0.607566501000021,0.2449,656.763,861.328,"IC","IC"
"ICGG13","ICGG13_47.7",1.19186899499999,4,602.93,764.429,161.499,279.932,689.06275,907.08625,764.429,1044.36,218.02375,0.0544,0.1905,3.35607354229399,0.0816,732.129,968.994,0.1361,764.429,1044.36,118.433,0.729268994999993,0.0544,602.93,764.429,"IC","IC"
"ICGG13","ICGG13_47.8",0.972674697000002,3,667.529,904.395,236.865,473.73,717.773333333333,1044.36033333333,775.195,1184.326,326.586666666667,0.0816,0.1905,3.08427885422827,0.0816,710.596,1184.326,0.1088,775.195,1044.36,236.865,0.591774697000002,0.1905,667.529,904.395,"IC","IC"
"ICGG13","ICGG13_47.9",1.49326115500003,4,506.03,656.763,150.732,430.664,602.9295,831.72025,689.062,1119.727,228.79025,0.0816,0.2993,2.67870090011143,0.0816,506.03,656.763,0.0816,689.062,1119.727,279.932,0.813061155000027,0.2177,602.93,764.429,"IC","IC"
"ICGG13","ICGG13_47.10",1.60285830399994,4,581.396,796.729,193.799,387.598,662.14575,917.85275,742.896,1130.493,255.707,0.1088,0.2449,2.49554186419223,0.1088,742.896,1130.493,0.2449,689.062,915.161,193.799,0.786558303999938,0.2177,581.396,796.729,"IC","IC"
"ICGG13","ICGG13_47.11",1.54805972999998,4,613.696,764.429,139.966,387.598,683.679,917.85275,742.896,1130.493,234.1735,0.0816,0.2721,2.5838796284689,0.0816,742.896,1130.493,0.2721,689.062,947.461,247.632,1.00395972999998,0.0816,613.696,764.429,"IC","IC"
"ICGG13","ICGG13_47.12",1.1370704200001,3,656.763,775.195,118.433,452.197,696.240333333333,983.349666666667,721.362,1162.793,287.109333333333,0.0816,0.2721,2.63835902089489,0.1088,710.596,1162.793,0.0816,721.362,1012.061,333.764,0.6745704200001,0.2721,656.763,775.195,"IC","IC"
"ICGG13","ICGG13_47.13",1.21926828200003,3,538.33,624.463,86.133,269.165,674.707,882.861333333333,785.962,1055.127,208.154333333333,0.0816,0.3265,2.46049211997785,0.0816,538.33,624.463,0.1088,785.962,1055.127,183.032,0.70236828200003,0.3265,699.829,968.994,"IC","IC"
"ICGG13","ICGG13_47.14",0.949336868999922,3,624.463,850.562,226.099,322.998,724.951,997.705,775.195,1098.193,272.754,0.1361,0.1633,3.16010059017338,0.1361,775.195,1098.193,0.1361,775.195,1044.36,96.899,0.513836868999922,0.1633,624.463,850.562,"IC","IC"
"ICGG13","ICGG13_47.15",2.19390178600008,5,592.163,764.429,129.199,344.531,658.9158,872.0948,732.129,1076.66,213.1786,0.1361,0.3537,2.27904459165239,0.3537,732.129,1076.66,0.1361,689.062,947.461,215.332,0.996601786000083,0.2177,592.163,764.429,"IC","IC"
"ICGG13","ICGG13_47.16",1.39494396999999,3,645.996,839.795,193.799,430.664,678.295666666667,968.994,699.829,1130.493,290.698333333333,0.2177,0.3537,2.15062401395235,0.3537,699.829,1130.493,0.2177,689.062,936.694,236.865,0.551443969999986,0.2721,645.996,839.795,"IC","IC"
"ICGG13","ICGG13_47.17",2.24740973000007,5,559.863,667.529,107.666,419.897,665.3758,917.3144,775.195,1141.26,251.9384,0.1361,0.2177,2.22478346215927,0.1361,721.362,1141.26,0.2177,775.195,1098.193,312.231,1.37650973000007,0.1905,559.863,667.529,"IC","IC"
"ICGG13","ICGG13_47.18",1.20120175199997,4,689.062,1001.294,269.165,419.897,732.12875,1055.12675,775.195,1130.493,322.99775,0.1088,0.2993,3.32999847306257,0.1088,710.596,1130.493,0.1088,775.195,1044.36,150.732,0.548201751999974,0.2993,689.062,1001.294,"IC","IC"
"ICGG13","ICGG13_47.19",1.084956422,3,699.829,1001.294,269.165,376.831,753.662333333333,1069.48266666667,818.262,1119.727,315.820333333333,0.0544,0.3265,2.7650880156733,0.0544,742.896,1119.727,0.1361,818.262,1087.427,107.666,0.567956422000005,0.3265,699.829,1001.294,"IC","IC"
"ICGG13","ICGG13_47.20",1.20120175199986,3,667.529,861.328,193.799,441.431,696.240333333333,1022.827,710.596,1152.026,326.587,0.1633,0.381,2.49749885479716,0.1633,710.596,1152.026,0.381,710.596,1055.127,247.632,0.412001751999861,0.2449,667.529,861.328,"IC","IC"
"ICGG13","ICGG13_47.21",1.33682130400007,4,613.696,829.028,215.332,430.664,672.91275,974.3775,710.596,1141.26,301.46475,0.0544,0.2449,2.99217254245658,0.1088,710.596,1141.26,0.2449,710.596,1033.594,215.332,0.683821304000068,0.2449,613.696,829.028,"IC","IC"
"ICGG13","ICGG13_47.22",1.56931196599999,4,635.229,775.195,139.966,452.197,667.529,904.3945,699.829,1152.026,236.865,0.0816,0.2993,2.54888772064587,0.0816,699.829,1152.026,0.1361,689.062,839.795,312.231,0.861811965999987,0.1905,635.229,775.195,"IC","IC"
"ICGG13","ICGG13_47.23",1.33682130400007,3,592.163,861.328,215.332,430.664,667.529333333333,972.583,710.596,1141.26,305.053666666667,0.0544,0.5442,2.24412940684243,0.1361,710.596,1141.26,0.0544,699.829,915.161,215.332,0.602121304000068,0.5442,592.163,861.328,"IC","IC"
"ICGG13","ICGG13_47.24",1.97617062399991,4,613.696,785.962,172.266,430.664,662.14575,915.16125,732.129,1162.793,253.01525,0.0544,0.2993,2.02411671918477,0.0544,732.129,1162.793,0.2993,689.062,904.395,258.398,1.21427062399991,0.2177,613.696,785.962,"IC","IC"
"ICGG13","ICGG13_47.25",1.66618307600015,5,656.763,785.962,129.199,376.831,691.2156,917.3144,775.195,1152.026,226.0986,0.0816,0.3265,3.00087071584176,0.0816,775.195,1152.026,0.3265,689.062,968.994,247.632,0.740983076000152,0.1633,667.529,850.562,"IC","IC"
"ICGG13","ICGG13_47.26",1.58868618800011,5,581.396,721.362,139.966,495.264,643.8428,915.1612,710.596,1119.727,271.3186,0.0816,0.3265,3.14725465467423,0.1088,624.463,1119.727,0.1361,710.596,990.527,355.298,0.745186188000111,0.0816,581.396,721.362,"IC","IC"
"ICGG13","ICGG13_47.27",1.68054992199995,5,570.63,785.962,204.565,398.364,680.4492,964.6876,742.896,1119.727,284.2382,0.0544,0.2993,2.97521658508645,0.0544,721.362,1119.727,0.2993,742.896,1098.193,193.799,0.728149921999955,0.2449,570.63,785.962,"IC","IC"
"ICGG13","ICGG13_47.28",1.47244085700004,3,667.529,925.928,247.632,462.964,689.062333333333,1012.06066666667,699.829,1162.793,322.998,0.0816,0.3537,2.03743327668333,0.0816,699.829,1162.793,0.3537,699.829,947.461,215.332,0.765040857000038,0.2721,667.529,925.928,"IC","IC"
"ICGG13","ICGG13_47.29",1.43369241400001,3,645.996,829.028,183.032,322.998,724.951,994.116,839.795,1162.793,269.165,0.0544,0.2993,2.09249904003467,0.0544,839.795,1162.793,0.2993,689.062,990.527,139.966,0.835092414000006,0.2449,645.996,829.028,"IC","IC"
"ICGG13","ICGG13_47.30",1.39494396999999,4,667.529,947.461,269.165,462.964,737.51225,1073.9685,839.795,1205.859,336.4565,0.0816,0.2721,2.8674986852698,0.0816,742.896,1205.859,0.1088,839.795,1108.96,193.799,0.714743969999986,0.2177,667.529,947.461,"IC","IC"
"ICGG13","ICGG13_47.31",0.833091537999962,3,689.062,1076.66,312.231,419.897,735.717666666667,1108.95966666667,785.962,1152.026,373.242,0.0816,0.2177,3.6010448590106,0.1088,732.129,1152.026,0.0816,785.962,1098.193,107.666,0.424991537999962,0.2177,689.062,1076.66,"IC","IC"
"ICGG13","ICGG13_47.32",1.5886861890001,4,667.529,829.028,150.732,462.964,702.52075,963.61075,785.962,1141.26,261.09,0.0816,0.2993,2.51780372215456,0.1088,678.296,1141.26,0.0816,785.962,936.694,312.232,0.9084861890001,0.1905,678.296,947.461,"IC","IC"
"ICGG2","ICGG2_50.1",1.106205079,5,656.763,893.628,215.332,247.632,673.9892,904.3946,689.062,915.161,230.4054,0.1361,0.1905,4.51995755119834,0.1905,656.763,893.628,0.1361,678.296,904.395,32.3,0.371305078999999,0.1361,689.062,915.161,"IC","IC"
"ICGG2","ICGG2_50.2",1.16442639899998,3,624.463,742.896,118.433,139.966,671.118333333333,800.317666666667,732.129,872.095,129.199333333333,0.1361,0.1905,2.57637580406665,0.1361,656.763,785.962,0.1361,732.129,872.095,21.533,0.701726398999979,0.1905,624.463,742.896,"IC","IC"
"ICGG2","ICGG2_50.3",1.67386294900001,3,721.362,904.395,161.499,183.032,739.306666666667,911.572666666667,753.662,925.928,172.265666666667,0.0816,0.1088,1.79226142844744,0.0816,721.362,904.395,0.0816,753.662,925.928,21.533,1.40186294900001,0.1088,742.896,904.395,"IC","IC"
"ICGG2","ICGG2_50.4",1.35364568900002,3,721.362,872.095,129.199,204.565,742.895666666667,907.983333333333,764.429,968.994,165.087666666667,0.0816,0.0816,2.2162372505439,0.0816,764.429,968.994,0.0816,742.896,872.095,75.366,1.10884568900002,0.0816,721.362,882.861,"IC","IC"
"ICGG2","ICGG2_50.5",0.713211170000022,2,710.596,904.395,161.499,193.799,737.5125,915.1615,764.429,925.928,177.649,0.0816,0.1088,2.80421855984103,0.0816,710.596,904.395,0.1088,764.429,925.928,32.3,0.522811170000022,0.1088,764.429,925.928,"IC","IC"
"ICGG2","ICGG2_50.6",0.916985790000012,2,742.896,936.694,150.732,193.799,764.429,936.694,785.962,936.694,172.2655,0.1361,0.1361,2.1810588798764,0.1361,785.962,936.694,0.1361,742.896,936.694,43.067,0.644785790000012,0.1361,742.896,936.694,"IC","IC"
"ICGG2","ICGG2_50.7",1.309979699,3,678.296,764.429,86.133,139.966,710.595666666667,821.850666666667,732.129,872.095,111.255,0.1088,0.1633,2.29011182561846,0.1088,678.296,764.429,0.1088,721.362,829.028,53.833,0.929079698999996,0.1633,732.129,872.095,"IC","IC"
"ICGG2","ICGG2_50.8",1.17898172900004,3,710.596,882.861,161.499,226.099,721.362666666667,907.983333333333,742.896,936.694,186.621333333333,0.1633,0.1905,2.54456869534735,0.1905,710.596,936.694,0.1633,742.896,904.395,64.6,0.634681729000043,0.1905,710.596,882.861,"IC","IC"
"ICGG2","ICGG2_50.9",1.25175837899997,3,710.596,829.028,96.899,150.732,735.718,861.328,764.429,893.628,125.61,0.0816,0.4082,2.39662865480214,0.1088,710.596,861.328,0.4082,764.429,893.628,53.833,0.653158378999966,0.0816,732.129,829.028,"IC","IC"
"ICGG2","ICGG2_50.10",2.06685685900004,6,624.463,699.829,75.366,193.799,690.856833333333,814.672666666667,764.429,882.861,123.816,0.0544,0.2177,2.90295865138084,0.1088,689.062,882.861,0.0544,764.429,882.861,118.433,1.44115685900004,0.1088,624.463,699.829,"IC","IC"
"ICGG2","ICGG2_50.11",1.70297360900008,4,624.463,710.596,53.833,226.099,689.0625,823.645,742.896,915.161,134.58275,0.0816,0.2177,2.34883264124606,0.1088,689.062,915.161,0.0816,742.896,915.161,172.266,1.21327360900008,0.0816,624.463,710.596,"IC","IC"
"ICGG2","ICGG2_51.1",1.731477545,3,667.529,785.962,118.433,204.565,699.829,861.328333333333,721.362,925.928,161.499,0.0816,0.1905,1.73262425993517,0.0816,667.529,785.962,0.1905,710.596,872.095,86.132,1.268877545,0.1905,721.362,925.928,"IC","IC"
"ICGG2","ICGG2_51.2",0.838011819000002,2,721.362,861.328,139.966,150.732,721.362,866.7115,721.362,872.095,145.349,0.1361,0.1633,2.38660118467851,0.1361,721.362,872.095,0.1633,721.362,861.328,10.766,0.538611819000002,0.1633,721.362,861.328,"IC","IC"
"ICGG2","ICGG2_51.3",1.786704445,4,624.463,678.296,53.833,150.732,683.67925,799.4205,732.129,850.562,115.741,0.1633,0.1905,2.23875863251686,0.1633,732.129,850.562,0.1633,699.829,850.562,96.899,1.106304445,0.1905,678.296,818.262,"IC","IC"
"ICGG2","ICGG2_51.4",1.075184976,3,645.996,742.896,96.899,183.032,692.651333333333,829.028666666667,742.896,872.095,136.376666666667,0.1633,0.2177,2.79021755973643,0.2177,689.062,872.095,0.1633,742.896,872.095,86.133,0.530884976000003,0.1633,645.996,742.896,"IC","IC"
"ICGG2","ICGG2_51.5",1.21748886900002,3,678.296,807.495,96.899,247.632,717.773666666667,875.683666666667,764.429,925.928,157.91,0.1633,0.2449,2.4640882363582,0.1633,678.296,925.928,0.1633,764.429,893.628,150.733,0.645988869000022,0.2449,710.596,807.495,"IC","IC"
"ICGG2","ICGG2_51.6",0.806388732000016,3,559.863,645.996,86.133,129.199,642.407,742.895333333333,753.662,882.861,100.488333333333,0.0272,0.1361,3.72029007964851,0.0544,559.863,645.996,0.0272,613.696,699.829,43.066,0.588688732000016,0.1361,753.662,882.861,"IC","IC"
"ICGG2","ICGG2_51.7",2.340108477,4,699.829,785.962,64.6,204.565,726.7455,874.78625,753.662,936.694,148.04075,0.1361,0.2993,1.70932246915663,0.1361,753.662,936.694,0.1905,699.829,839.795,139.965,1.496508477,0.2993,721.362,785.962,"IC","IC"
"ICGG2","ICGG2_51.8",1.29654658900006,3,624.463,699.829,75.366,226.099,685.473666666667,857.739333333333,753.662,979.761,172.265666666667,0.1905,0.2177,2.31383895145157,0.1905,678.296,893.628,0.1905,753.662,979.761,150.733,0.697846589000059,0.2177,624.463,699.829,"IC","IC"
"ICGG2","ICGG2_51.9",0.695707925999955,2,732.129,818.262,86.133,150.732,769.812,888.245,807.495,958.228,118.4325,0.1633,0.1905,2.87476960554296,0.1633,807.495,958.228,0.1905,732.129,818.262,64.599,0.341907925999955,0.1905,732.129,818.262,"IC","IC"
"ICGG2","ICGG2_52.1",1.985138521,3,613.696,699.829,86.133,258.398,656.762666666667,829.028333333333,699.829,915.161,172.265666666667,0.1361,0.2993,1.51122955313404,0.1361,613.696,699.829,0.2177,699.829,872.095,172.265,1.332038521,0.2993,656.763,915.161,"IC","IC"
"ICGG2","ICGG2_52.2",1.09968105200001,3,656.763,732.129,64.6,172.266,681.884666666667,818.261666666667,721.362,893.628,136.377333333333,0.1361,0.1633,2.72806373679336,0.1361,656.763,829.028,0.1633,721.362,893.628,107.666,0.636981052000008,0.1633,667.529,732.129,"IC","IC"
"ICGG2","ICGG2_52.3",0.58554445499999,3,645.996,807.495,118.433,161.499,742.895666666667,886.450333333333,839.795,958.228,143.554666666667,0.0544,0.1088,5.12343678500047,0.0816,645.996,807.495,0.0544,839.795,958.228,43.066,0.34074445499999,0.1088,742.896,893.628,"IC","IC"
"ICGG2","ICGG2_52.4",1.813759656,3,678.296,764.429,75.366,279.932,703.418,864.917333333333,742.896,958.228,161.499,0.1633,0.3537,1.65402289662572,0.1905,678.296,958.228,0.1633,742.896,872.095,204.566,1.106259656,0.3537,689.062,764.429,"IC","IC"
"ICGG2","ICGG2_52.5",1.79947808399999,5,613.696,785.962,129.199,258.398,654.6094,846.2548,710.596,904.395,191.6454,0.1088,0.2721,2.77858343730739,0.1088,667.529,829.028,0.1088,710.596,904.395,129.199,0.955978083999986,0.1361,656.763,785.962,"IC","IC"
"ICGG2","ICGG2_52.6",1.47100192599999,5,635.229,721.362,86.133,172.266,708.4424,839.795,850.562,1022.827,131.3528,0.0544,0.1361,3.39904381607183,0.0544,645.996,764.429,0.1088,850.562,1022.827,86.133,0.981301925999985,0.1361,635.229,721.362,"IC","IC"
